词语 单音节词比例 双音节词比例 三音节词比例 四音节词比例 词汇密度 平均句长 平均小句长 句子破碎度 句子离散度 修饰词与动词比 成语比例 歇后语占比 甲级词比例 乙级词比例 丙级词比例 丁级词比例 合偶词比例 嵌偶词比例 古语功能词比例
弛 0.520106855529414 0.2421055131125832 0.015069085502705892 0.004800120860626219 0.6257781255769264 40.0005219425402 19.828716195021908 3.09054635798415 18.08067777530995 0.5781573592080348 0.0013447313921396715 0.0036044334177725984 0.32778538211330926 0.20925005776326827 0.13891756181589068 0.09970214509969395 0.026759086704922167 0.07703052606392828 0.023097714261336336
概 0.4444535367147443 0.30552534781740004 0.019270223442159357 0.005827358345400738 0.6554093764152946 55.641283212254045 12.746182620520356 3.9528754409698417 25.101595119402194 0.5071928962305597 0.001664222778385722 0.0038887268290949905 0.3279104742080494 0.22038565439262933 0.11469264287129873 0.09618982926914832 0.046597353128426874 0.06575799133648466 0.01698789734164287
匠 0.48553442022229826 0.23683987865039538 0.016934780626574778 0.005631622932835123 0.6411654406019938 28.59658245130064 10.087699757146686 2.7728125918674733 16.567611394714625 0.5131992633956436 0.001978469717097678 0.004611478276759265 0.3730131680928107 0.2248979948742656 0.10152573325831411 0.08563889877302124 0.027990283540736616 0.06702017482568254 0.01335650583180651
黛 0.4119176018791127 0.3234726212277616 0.01996559502374645 0.007621541234086641 0.6284323800971511 55.4562155120879 19.96698649076834 3.314639276310733 37.730134128068784 0.7080794452544802 0.004624077646432648 0.005297819420871973 0.4149135383927082 0.16295271291725824 0.08644919861171983 0.05814709682138365 0.037771206675867745 0.03853040205705623 0.004592698117716037
否 0.466260845885095 0.27166454497286985 0.015197013122387361 0.005551576434826344 0.6150718766804146 40.51102404138481 11.179967088008636 3.320271312285739 24.232307729123093 0.6157845827900451 0.0018130987051499883 0.004869875908284141 0.3483383460488472 0.19952237325615954 0.11573298988585279 0.09056803791660498 0.03534069932617076 0.06362926465392058 0.022183035213669395
悯 0.3717028097693367 0.3891457640949252 0.023589590155697535 0.008450419343288471 0.6960766515741348 108.50469839199145 38.94132631935851 3.0749413540990287 34.3144087203579 0.39352073212769656 0.0011854717908409184 0.0069082806993880815 0.3109373166180213 0.23500046606305003 0.11466852299452969 0.09573381692223976 0.0874621101871102 0.05397524905108798 0.011145914835260475
腊 0.48382673367800605 0.22781389202135893 0.017787248486968974 0.00506269076608505 0.6110451565922975 65.97485951693972 24.18238049586031 3.222776017225147 22.880405207273064 0.5129689829732272 0.0012333690758679072 0.003778924471375913 0.3128794218121324 0.19008699511113764 0.10946341084209703 0.09216105853351479 0.02513419901217369 0.06472196998884622 0.01637372104855481
明 0.5026121088911426 0.21087791525681712 0.01542432565058849 0.004107137781021111 0.6020131663865229 29.060808067417884 9.310564948572534 3.15657874043493 16.814527608592954 0.5938009370460532 0.001022767828132022 0.003180032528931832 0.3198796834582832 0.1938635494554293 0.11815334358267 0.0959406726536372 0.020457917033560834 0.07767788005575574 0.02171981223241954
褚 0.5037202842601779 0.25042217036815806 0.016720721121702423 0.004889509308080705 0.658730729529169 27.83116469871444 9.438210310521706 2.8860554906184506 15.823426394786509 0.5349805441163729 0.002658288494981785 0.0034906514380795856 0.36429066830624324 0.19137087094862057 0.10601183284408856 0.08920755314226109 0.0165777528418712 0.07047365468617431 0.014005935017986533
须 0.41916478515551886 0.3101392437050101 0.019056519977088227 0.005976279510860442 0.6368730022614687 42.238695113074854 12.494003952630349 3.3980137479639194 25.248071082730668 0.5448234801795727 0.0014270298320157202 0.006157397367386273 0.3493299881696978 0.20852686057597972 0.11111511773200601 0.08043067070861547 0.0489244081319883 0.055717904841073855 0.014361738796147243
其 0.4648647871422794 0.27559196355183174 0.019800849922022096 0.006452709432997464 0.6266241648224541 40.743027857568265 12.326405621816768 3.277657496988687 23.895855337023136 0.5661373975866635 0.0011858666017533332 0.004368709792999993 0.3399421804305158 0.21546609362686595 0.12522165604353203 0.08829710774206051 0.0409824296803405 0.06206884538695286 0.02445401877826495
竞 0.46252776613680263 0.2668539520310312 0.01747018353528695 0.006149002404940006 0.6258749024693419 35.68028964855919 10.998144991660567 3.2683106522765812 21.4388447849663 0.553398224525354 0.0017683251010872738 0.0042438371291794764 0.3217214576960587 0.19857836892130823 0.11809843299009018 0.09739700605245302 0.03522846742689087 0.06939965027355005 0.016183431142100222
仪 0.5037091746806684 0.22246870434526098 0.019915903554415092 0.003774320697760196 0.6316565543509007 64.04451562188777 21.80280514436545 3.5392374647653155 27.574090354017628 0.49188297661351454 0.00031380569630389986 0.005001981661406772 0.311772999086975 0.22266804256936956 0.11723160771331997 0.10157370889436212 0.02878816348799251 0.07602826672798821 0.01825915699322931
安 0.4874368174727606 0.22373828957183567 0.017671167642292672 0.005706567924811588 0.6109548139032006 44.416248548067095 20.148056420114834 3.197182388186539 19.76747585393415 0.5433754246873141 0.0012327221062996495 0.0030921649399952423 0.30562370632485986 0.19125029077070324 0.11909934987212814 0.09689368038687038 0.024061915300257218 0.0766633598959216 0.01969879932192529
契 0.49865941564779215 0.22843350553308978 0.022480536303441247 0.0053013788126164965 0.6119748300780952 41.02924471540548 19.900874706348112 3.1366705487358053 17.89120474262651 0.5424441251104116 0.0014120781524928985 0.002988748170832731 0.33606537716351853 0.19397011547931187 0.12294371120261129 0.08814330918832686 0.026995947434461386 0.07069508193284732 0.020591014570536754
云 0.46493261779942935 0.25323297899580277 0.01556457660127919 0.003554072517275367 0.6197003261821963 36.375687234903914 11.085457190250674 3.3293417878047005 21.28275794717631 0.615318495414018 0.001724044246562355 0.004099941780603935 0.347525285733075 0.19161864007416352 0.11123598105244083 0.08312865396962871 0.03219075258755527 0.06251015677283542 0.01601923337145589
审 0.3670433159167468 0.3268783779238245 0.02127752031243104 0.0067895850665153565 0.6220532146245258 61.5000170002228 33.10537325210183 2.9840798023240036 24.029171687082062 0.39695911210282797 0.0009533084824605051 0.004916883674039138 0.2949411644836149 0.20320567420007063 0.1155044851777392 0.09280233269628142 0.06153308620704776 0.0515534184999411 0.014857120217748791
昆 0.4609676538223853 0.22583743106072454 0.01673402356355116 0.0048999713165016265 0.5986119755793604 43.71815775597183 20.473707836892792 3.058261580536106 20.294672173654536 0.566520386401603 0.0009890281527863984 0.0030111022815667056 0.2988607061653896 0.18937621832493434 0.11151239357026334 0.09672139137285571 0.03266326051559593 0.07026005982189899 0.01717601823454844
倾 0.49187236454951994 0.23972379351163176 0.015835303192897943 0.005217255502860694 0.6063617555153158 45.57113103655194 10.55833316265753 3.6088902754464054 24.378721266221202 0.6108572826755547 0.0017378418085838795 0.00486142539527527 0.3427561296258185 0.1912677668136499 0.11754303436545736 0.09438267617760385 0.028185123162677485 0.07336834973442861 0.01898905800344763
锡 0.4965753564733522 0.22613861709369462 0.018883588195474067 0.006445976542270772 0.6207559368078661 41.98666291160328 12.263632390071125 2.9636336385352298 22.100960585463127 0.5188379819476541 0.0013526262056683194 0.002860105203227536 0.30688723832515463 0.20220311970689955 0.11455937264480642 0.09610084592984894 0.027345773761110515 0.0742085447603752 0.015204189277516586
筑 0.43800765132426756 0.2808109506883043 0.019418092134484657 0.006207867283118277 0.6402825348976758 38.12331179638284 11.81918722390305 3.2312328598441487 23.821326276535288 0.48871452928866077 0.0015903424430944674 0.0030532630593652437 0.30335387530880725 0.20109456758232472 0.10590930791930622 0.09247985551463217 0.04359901791615938 0.0638783889926002 0.011866010038340593
设 0.40073554681774576 0.30634686821153634 0.022397263680221647 0.008700819359859826 0.6509837781067371 80.35716371749093 13.698830378059421 5.813715599836193 31.85451361607196 0.4035157869613179 0.0016079213258287086 0.006118353310851285 0.31087296418742605 0.21269712950571423 0.10420966622943116 0.08423392615704722 0.05488333059098525 0.057228723772204025 0.009856171123157136
垂 0.5261396011047013 0.23250874753614909 0.015832182419287036 0.004004147006874066 0.6311572540530599 32.00778993152842 9.746974332121642 3.216467929029546 19.223238951674738 0.5365161167742485 0.0013061006123448319 0.0053875905524776915 0.3298168121223922 0.20465304451053573 0.12176900346093128 0.10231774759443012 0.01800266312891263 0.07790333257100339 0.016019843448343805
师 0.48860659484689295 0.2366284480368422 0.02065042960364876 0.005957427561196101 0.6210525051991147 33.58713081280397 9.920637027461664 3.2173702547294813 19.47500036927593 0.5479116907960523 0.002071096021212958 0.0030280755994097604 0.3306395243847509 0.18904533544840776 0.11984429281687642 0.09987478932280626 0.025890136614440062 0.07005169941322861 0.022617206306452108
且 0.44068249693314343 0.2989314550675051 0.019568893450892143 0.005849926825625434 0.6271081584001417 60.550291874202166 17.595316762103803 3.463642520974917 31.782564292458968 0.5454392643594614 0.0017012967604227284 0.004869543418602679 0.3404792912906165 0.20265278123822644 0.10737229471202996 0.09214711817542957 0.04168274494371274 0.05846765326823353 0.01482191357887281
斗 0.51862370769917 0.21502909249361207 0.016567849541565094 0.00433833861808688 0.6317627443276597 27.389791982899887 8.799656197092364 3.1706310487038776 15.796654036313694 0.5443279756138941 0.002078594425100965 0.003830501323923664 0.35820030406126563 0.21640384418300196 0.12023973699905291 0.08342647412605618 0.017057864865632655 0.07465448801907358 0.01982772588990178
责成 0.36642433597505236 0.353415377887425 0.020692016017219754 0.009123524339640974 0.6519885169678454 42.76335336068292 13.641195063066464 3.0390195786186616 25.645133473808205 0.37872129798270615 0.0016120845265680537 0.0039961974936725845 0.30721226481730723 0.22712382300421388 0.10265608230954472 0.09194899658356027 0.06689958825026027 0.05391997120619854 0.010578240507273753
卜 0.4685280139981657 0.24771116339462837 0.01742261748985789 0.005099645210345334 0.6280783594015353 63.29295360725926 27.963490184636964 3.1078332721617876 25.25549653257639 0.5101637154448199 0.0013602068021328724 0.0039446409720183566 0.3193631723584678 0.20018836093437367 0.11211361015735283 0.09966241313113557 0.035612794581742324 0.06989360194431331 0.01661065931525639
叙 0.5040025548922228 0.23633132320735353 0.015372667027071582 0.00566469079481333 0.6327855175672962 30.70611979588582 9.38390528846184 3.2501230118144497 17.94910297465663 0.5350787523481871 0.0027093363257780566 0.003269450208677574 0.32580742198784945 0.2020242606465005 0.11843434031676914 0.09803512381128762 0.020473794787740078 0.07627727499317899 0.01634323188394386
冀 0.39782365574377104 0.2678009071551621 0.020227258717701497 0.006191598938354417 0.5908482008820972 39.58955807798967 11.934993899405903 3.436459897606129 23.22029616834698 0.4775846620874325 0.001639275134021926 0.0035460970443861833 0.28352708033921714 0.18413567896792785 0.1048125375203617 0.08849649362961964 0.05076119274330208 0.06183190919058366 0.01568335719157633
刃 0.49875990319064334 0.2284934978877337 0.013638414723848564 0.004625378698871453 0.6064738105437462 71.26364237578076 14.649266418889505 4.160539790707194 23.234780245318426 0.5416039102300706 0.0019270283778117338 0.003631751536107544 0.3279872833723031 0.2064407919320606 0.1152536574518041 0.0934943906067992 0.025096352955463766 0.07200902495275091 0.018473236070994412
黎 0.5006845600440165 0.21715303118038684 0.01873597653570392 0.0035116497114481026 0.6163248583321497 28.143886906841576 9.723210002220204 2.9217907933720473 15.238499494869288 0.5137214655534735 0.0011854272594441044 0.0024917646220835635 0.3160837099362389 0.1885982259887625 0.11464027833806592 0.09147123342759464 0.01860500841137805 0.07426391835804956 0.015022639778247011
造化 0.4391012430954123 0.2895875601450612 0.015217393505707779 0.007561291986161437 0.6236909837198618 69.2325332880163 45.02961892751761 3.2440442366386533 20.327629340375125 0.7054578670370952 0.004700260230570361 0.004568862078957757 0.3855900587135679 0.18374815185521146 0.10615545911113887 0.06864407883553474 0.026925230304572417 0.05170599088384549 0.014907726242338553
肇 0.5276987047529442 0.19511932741782492 0.01459949639802848 0.0036564662792028836 0.5912476597499708 48.7201873487784 29.05360742840103 3.029991540316972 15.711135647864348 0.5570183473579091 0.0011777183285943285 0.003245989412785366 0.30342755457115234 0.20135272444757438 0.11862677006448719 0.09916956863211138 0.016245193027629893 0.07952239925968413 0.02091914757368296
老者 0.45519932783115286 0.2600326037636819 0.01775646796675 0.007352188611335303 0.6249323567070189 41.19867243906321 19.255729345031614 3.181382791337094 19.013720556636144 0.6255746325773571 0.00472110088506352 0.004191687257322667 0.3807515718912434 0.17677587656766033 0.10709200692275914 0.06888107842472045 0.022593495111003697 0.05588291289356672 0.01578025440142399
垢 0.46787660023058286 0.27990998940394585 0.022138031024467243 0.005380220052614928 0.6386220034512617 43.117760186065404 12.005919914739303 3.4615909118449877 27.88590143336052 0.6101785431654058 0.0022290191159699173 0.004441033062998654 0.3597724665194809 0.2109902268019782 0.11613442570574822 0.08976368387278284 0.038929768443331604 0.06393116220276428 0.01898420232279398
晔 0.4544726034623667 0.20094344698086933 0.01333028438590061 0.003170439773699669 0.5587489610462197 34.21516341645734 9.868132072656193 3.2302577225968627 21.55159799052844 0.5052863731599198 0.0008349982141029602 0.0025100974758780746 0.2731846837605862 0.1762228407132342 0.10341168958233915 0.0937831032524099 0.019570618645961636 0.06725392296294101 0.01762668301898469
沽 0.4768040430305704 0.24646848375842065 0.021827005734246632 0.004275971480202491 0.6576371271914148 62.67977820904327 12.023500937515797 3.9928789325928404 28.21167487826456 0.45581757486488267 0.0013096100422098824 0.002991524378177358 0.3237998973559943 0.21070070028797205 0.10901396647313051 0.0850077145088422 0.028639975482936442 0.07169378191708393 0.012781617119744652
翌日 0.5017986664468477 0.23711653246757375 0.023470827344269685 0.006107474125648846 0.641646214494972 27.374789527638054 8.657086256275733 3.1970850263578883 15.325075949043049 0.4948958018805647 0.0024258322541857954 0.0034046306210396456 0.3299056547534163 0.20080294965012993 0.11461333091838438 0.09422975318070943 0.019399656406142905 0.07913007337304571 0.018130367654478955
耿 0.4703684830112316 0.19604246555340957 0.02244335462223044 0.004243342117728084 0.5755410749940877 36.414924535067975 10.677823450491289 2.9609657907148077 20.783384206890734 0.5436976520790179 0.0011670068172181067 0.0022973962435460307 0.2731935677796166 0.17058273733392645 0.10587229673934644 0.09539363740896543 0.014678631823638408 0.06835541206398958 0.015078420299113942
丐 0.544493549797117 0.20840016352093643 0.012549751887707076 0.004796519694723544 0.6261859850004722 34.71157934996858 8.301828298871609 3.844162638599033 14.247802590305149 0.5924815706755626 0.0023052796634816953 0.0034160472985581237 0.33868857402745906 0.19985594801564127 0.1172861164233949 0.1032228298948224 0.009496878888200274 0.08247340555782075 0.017389228441924538
咫尺 0.46282502908127354 0.2386373805994617 0.016713548772012903 0.005183040416530137 0.6009166789165586 30.527013074353423 9.800483709521068 3.130283313030829 16.6649622305825 0.6186121886066442 0.002808928861489082 0.0036055625691617577 0.3338266635257126 0.1807432477555414 0.10541357877375379 0.08435433193387787 0.026198895070098024 0.07040449060314073 0.013506130002977526
挚 0.5208729921412512 0.22718095975260438 0.015424858940308648 0.004561937330608309 0.6098072835970882 47.42914406549624 20.448338086688484 3.3928218583260468 22.15813251186165 0.6364421494460061 0.0022070150885580768 0.004446044744746982 0.3460351346385926 0.1944573090296421 0.12520890165839005 0.09990890185474784 0.01959739573502814 0.07175379795078211 0.023213221865731
栉 0.49983825767587076 0.26258997506272874 0.012892437465993691 0.004237589801788726 0.6567308723129768 36.047426773211036 10.350389747775816 3.4074842147146436 20.22771344147946 0.5967282685157506 0.0012762973875637823 0.006024353107286696 0.3543598610771325 0.20019975444579122 0.12128132067860486 0.07994634730091119 0.029070776620624586 0.06842918459338805 0.015550504563076632
白水 0.49715619687054863 0.20842967173625407 0.02349296942767549 0.0056822215791134945 0.6307507223329029 24.68111523282415 8.752261682098283 2.743771577708105 15.71250503832643 0.6048553158044419 0.0011014318543689258 0.0026727879967097827 0.31784672457426694 0.1925202723666685 0.09479777550450205 0.08377662876128016 0.010320030464126332 0.06968967658938983 0.01320927535497751
渚 0.5227101312957152 0.22132562311763063 0.01745346719855903 0.00554759210100588 0.6188782748765537 32.63665889350413 8.963077931551073 3.761693410144963 16.637373737004804 0.5676870435974799 0.0015630914478980112 0.0021740974323955 0.31086425949441554 0.19822917744998644 0.11550804064454949 0.09633118200433242 0.020894855500738756 0.07847715203803952 0.020961574550394695
缘何 0.3541250755275996 0.26857818559814495 0.017292658169612406 0.006168539052488257 0.5526854761870015 36.35528357119027 12.808577976325745 2.7991572072135615 22.714999993901316 0.5812006745319347 0.0032810211134578454 0.003152425071167587 0.30279327298631703 0.16386837210489963 0.0843003653995438 0.06927535512491181 0.0383361053638579 0.041254558218143784 0.0114401120114159
郁郁 0.5470018339706972 0.20631908391247514 0.013746877026403695 0.004461522837138984 0.5991434982467732 26.62500671442926 8.155230926640108 3.205402938194165 13.956351461857519 0.6525101008033984 0.0025370795111986787 0.002999136824457082 0.3465020247105884 0.1942811635433681 0.12667532508959548 0.09599414558219284 0.013105643705150667 0.08066366893040398 0.027070929976043955
稹 0.5669256206236409 0.17478624446959304 0.020993782860332395 0.005266858047809437 0.6178294098991378 25.111112431486912 7.962769398858792 3.2059298127308544 14.57232161606222 0.48776964607835654 0.0008723958333333332 0.0014081967215517361 0.29681058137100536 0.20393444719524914 0.12345366863281386 0.10930336733341588 0.010658073064853496 0.0927865342118321 0.020239311411138838
正色 0.5384865124302337 0.2074891551104667 0.014261290693318619 0.0038600450620088537 0.6196196452530616 24.787666506401443 7.9377236864816965 3.1198011557112353 14.151837060785619 0.5686312270465197 0.0021230213635137878 0.0026717709377111535 0.3287920784647146 0.1870718920937289 0.12358148524997309 0.10132417813663833 0.010709997687769713 0.08421079946311742 0.021366208595761275
大典 0.4243421923020226 0.22905022831861963 0.017301991083788226 0.004287263774669002 0.5656676344178129 38.57597131968301 11.737139569667399 3.2703105704846447 22.17486358025876 0.5044738031307339 0.0014465870596750677 0.0023773154126300166 0.27793331297620527 0.17759675469032474 0.10058618721615856 0.08239219039353272 0.030920988109743267 0.06804615058939899 0.014971678309248148
磐 0.5131468153648238 0.19717433010902297 0.016179876231095052 0.0034398604231330393 0.6074925884815736 28.820552198098454 9.692748862911987 2.9845741731065463 17.231773488204613 0.5678202898411068 0.0010534578700679886 0.002933318489259013 0.2995384678954665 0.19666457640295562 0.12372906185060485 0.08996054864918397 0.014588134703920947 0.08512981494238081 0.017446010586246594
无由 0.5460497068463874 0.2324220701249928 0.01367421987105846 0.004720297564304645 0.6391702552905064 60.88919315639296 43.17270946742638 3.1211248072226656 14.550182622825565 0.6083177067377212 0.002641742014821301 0.0031092752510535125 0.36559948479448123 0.20727324903448785 0.12818016006091112 0.0988406269747989 0.015661830512783574 0.08764589843363942 0.02567079614514384
骚 0.5285898078216009 0.2221864788211865 0.01692344185249363 0.006920409102275576 0.6201079105989172 29.806770958233987 8.716453891271007 3.4187017919940583 18.750909326475043 0.6627001175717282 0.0034857799391220757 0.004834747037815835 0.3720902428711044 0.19697924850690268 0.11835642742596512 0.08908276784171351 0.014825802267914301 0.07620404215895145 0.020350942646122673
濡 0.5273415357412873 0.2232280332536577 0.01299702824818987 0.0050007417492575566 0.6334240251175948 25.918730987548248 8.469905858598803 3.005546015067117 14.668428910151938 0.5356421691287975 0.0020777593468953664 0.002760917994038217 0.3222595147023557 0.20194598765267144 0.12294921756703607 0.10010624512782862 0.013561521754891783 0.0809944041984709 0.022792269361366784
潭 0.47360034847737176 0.2493513132720426 0.019901436747360158 0.007693523109367416 0.6280541019422882 29.24036207451822 9.68309759741349 3.0272270334674305 16.981381915198227 0.5453659512595382 0.002618506689774992 0.0031324858630273193 0.3226054036708076 0.18971626605612227 0.1044268285059789 0.08778158701117154 0.02023706731937899 0.06263550214397379 0.01407556128460426
渐次 0.36773658042794016 0.36873738224509767 0.020202370925877972 0.007880274178156796 0.6365780503087477 59.205529929253515 24.17745465381006 3.596242407766664 25.762639261947164 0.6138613050916758 0.0027735242738077524 0.004443439695903738 0.3496275603507532 0.20909469393975197 0.10206572733865438 0.07494410885249682 0.06501626429676871 0.041024069599865126 0.01185727808582529
缙 0.5000105573989978 0.22889107672287956 0.02306602497330385 0.004325649443938531 0.631658928418101 25.95067596612369 8.74890821410725 2.9367943908477074 13.625822205647598 0.47681274541651125 0.0018502994828385611 0.0017155000257101697 0.28019179453392407 0.18687060941405315 0.10571842610180558 0.09842274002923784 0.015953108481214416 0.0832309450002345 0.016645511805323546
吁 0.5322044095146231 0.20774349135917308 0.014372484761554727 0.0036283174969732306 0.5969950393563974 59.327738991987374 19.341157711695228 6.0030107613865455 23.938654171729905 0.6502742304228855 0.00175279569127886 0.0032576659798742584 0.3502689771798871 0.18687915120925808 0.12364905956362326 0.09722394009118134 0.016725279700106652 0.06781774087530326 0.024307728925892332
瘠 0.5219271327093176 0.23727863561008186 0.01459532980147054 0.004345300887749771 0.640308969317699 28.776375814641195 8.991731284528878 3.1901593310294754 16.435890752645406 0.6426574144772941 0.0010473704970885421 0.003497895726824145 0.34642021710614257 0.2088602968558612 0.13136066877541272 0.09711324380851273 0.024156390454036832 0.07609467732720078 0.02072216333119743
戛 0.48355058173377696 0.24410594459729987 0.02574573381377206 0.006994558528262815 0.6064906850455616 34.87719996441373 11.48449847398402 3.1057914969812535 20.055315502082443 0.603549021231816 0.0025934857380845587 0.0033408291999750886 0.3375655256878044 0.17754306284358157 0.10811496969568524 0.08220454996938541 0.023308416833544374 0.06138152281556966 0.017327569889314744
靓 0.48026644033789034 0.2544257886955235 0.015341583193309014 0.005775127067893365 0.6187938923872562 31.194568295466503 10.065659770368692 3.0583572525748215 17.809110750749742 0.6560962851301333 0.003192941760735728 0.003589115226280747 0.3516771952359997 0.17299071803583088 0.1096862556322519 0.08687593081406327 0.024192408523304287 0.05993820490731934 0.013760679737688523
老妪 0.5096838580569922 0.26777724023060345 0.012039332294497588 0.007539310182876259 0.6913647459522414 30.599016823457532 10.875227592456053 2.8446997488814505 16.080147121094747 0.6501542243496988 0.004327965440144997 0.003301646712226001 0.4151983488977574 0.20631669015908508 0.1056053993863324 0.06916749279021965 0.018754327521045375 0.06145436542001499 0.009204947661548743
老翁 0.44588712301130157 0.29662942838501716 0.01765495734204436 0.008690127792421827 0.650430301994871 28.19879918556259 10.027197455148505 2.77638655400967 15.97640377304185 0.7319463941367437 0.005133063917883151 0.005525052024786918 0.4152326580598267 0.15993405993257934 0.09130886526488086 0.05701308037405694 0.023464126653623383 0.05006921544045703 0.007243199856648049
举目 0.4426486621699907 0.3134579532574218 0.018715935275834292 0.009072102440231433 0.6538471654007554 42.810585069868665 22.015873503209637 3.0350311265585432 18.97000264476733 0.6714859815786044 0.0052013740945108435 0.00515005027926497 0.3934942394081151 0.17994372274066744 0.10007529004192303 0.06514234084171318 0.027644384302810143 0.05402008785858142 0.010226819248103085
霭 0.5624343048697485 0.19232885732154242 0.01557730048109855 0.004498354659960212 0.6099051488132402 24.48526411025371 7.64295221975011 3.0536626032976675 13.124570337390757 0.6128926900123562 0.002000064082310182 0.002969114081838193 0.3095100450109697 0.19153159773228315 0.10720282081443967 0.10371220601603529 0.009322451576800374 0.0804055679304069 0.005549986727548551
准予 0.23108754614620822 0.5226553253669838 0.031012689830919874 0.014072528681220225 0.7286786708532881 68.68878495969834 22.06856979746417 3.1880219923956634 45.81925259324887 0.20203169533522025 0.0008000000000000001 0.014475067515724699 0.2939251452145495 0.24079237547643964 0.1079803145452424 0.10223789349093254 0.11910916558120968 0.021365293770488028 0.005658340654780112
莫非 0.46190591444652085 0.28432868431299385 0.016250435355362965 0.007362537419689471 0.6490350230195258 27.40226422819935 9.479856805860365 2.8720785998662213 17.21604784993302 0.6345054777351763 0.004645334491450402 0.005315538733923753 0.3858694783391528 0.17120514124778538 0.1002851983132435 0.07518827992654022 0.01862008773590544 0.05523376061150803 0.012292751492717295
之流 0.529646072298946 0.2312847401161261 0.0151412721115557 0.006286904619967691 0.6062185692057824 31.568754114711105 9.1775628666757 3.4014784625866286 18.723202932409805 0.6625122481429577 0.0026335619254322256 0.003735360163832577 0.3689482144428011 0.20005588826348533 0.1306310892108402 0.0898592178943117 0.021344943608613373 0.07389418752944346 0.028171585945304844
知悉 0.23264212049690414 0.5278327127445391 0.02551822722387624 0.011052293438294813 0.723107093169636 71.13437757684102 21.940501840841545 3.281837420538441 47.46387071349218 0.3002908972132268 0.0008858349359720286 0.009495410602389301 0.2865914192663479 0.24726305777168656 0.11068180347008431 0.09694599679087133 0.1195478482500878 0.022372574912509612 0.004495639658178703
造化 0.45155494276933256 0.29160750505835664 0.015470493101937368 0.007457701042749407 0.6361960148368097 62.401687042447875 39.70364409225176 3.1729756533946314 19.41149813807568 0.6856962188590913 0.004551361305034629 0.0048810282445662925 0.3925452421173534 0.18923247622761807 0.10902992435556888 0.0695189844368911 0.027523456734481252 0.05291284714123638 0.014695313128350906
渐次 0.36773658042794016 0.36873738224509767 0.020202370925877972 0.007880274178156796 0.6365780503087477 59.205529929253515 24.17745465381006 3.596242407766664 25.762639261947164 0.6138613050916758 0.0027735242738077524 0.004443439695903738 0.3496275603507532 0.20909469393975197 0.10206572733865438 0.07494410885249682 0.06501626429676871 0.041024069599865126 0.01185727808582529
苦楚 0.47223236085119086 0.2862145170413434 0.013373621498304908 0.005507785371007634 0.6476849667999042 31.900511463146287 9.856202457759531 3.2777361074253974 22.302951397101623 0.6355073036377828 0.0035078556621264633 0.004877015323942522 0.4061778483490281 0.18011628483104322 0.10857490193692285 0.07272409755855368 0.021053533707040967 0.06229017760944264 0.012533709561804262
褒扬 0.3127896405919661 0.33661510117789184 0.017805829054666267 0.007993566898218061 0.5848834944125642 62.28695324511535 17.499436295693563 3.2647418330520903 39.09019964452458 0.4295280291449594 0.0017813953488372094 0.006218378133494413 0.2795388704318937 0.19008485351857443 0.10447944729688916 0.08026292660827546 0.06230774690425853 0.038943038356991845 0.009410933252793718
百般 0.39452399258285126 0.3135407954840713 0.019411104283100375 0.01115132868529575 0.6351492235788105 39.47599390482882 11.307133503341346 3.4790440683039834 23.565529368823942 0.5985327207011762 0.006386183758767419 0.004533401284824665 0.3696461422953622 0.1670084819401948 0.09572611044740369 0.06717308165838104 0.03707148249288665 0.04084511024632856 0.0067472244526099396
拱手 0.47626863997472185 0.2569105073518031 0.015059395457033355 0.005744844619727713 0.6363184823959479 43.91650125856831 11.408075906205804 3.0596201417760582 15.26347933685951 0.5849813717411568 0.003953424604012205 0.003738230978118542 0.36677160940129166 0.18508604833693923 0.11028125169548209 0.07845221838223194 0.015962170907498765 0.06568047384157752 0.01522655776563647
承袭 0.4620722736883866 0.2757171191503643 0.019670123510490696 0.008835841611841203 0.6346783939454768 36.5648054728425 11.24957010282706 3.2209333488528116 20.454992921995384 0.5033479669255485 0.0029290491580057686 0.0026123013197133726 0.348142573397363 0.20202504160693371 0.11440090763104875 0.0854889401918099 0.03452604869728789 0.06776356902062947 0.01495145809682649
横竖 0.4440716459894622 0.31037502471555295 0.023478328780912758 0.006778655756281922 0.663993801749952 65.97811800042061 42.96797006058448 3.2251962077609306 20.078810898897206 0.7115331625460865 0.0044210437804589825 0.0048214016073572525 0.4862741277768026 0.16244789230749962 0.08926092358969767 0.041835569544304695 0.02551203511515987 0.04249342519897956 0.0018830152709160435
洋洋 0.5639671943329431 0.19011438614355838 0.010438756484567881 0.003709224043196779 0.5833574954173634 54.996831566000274 40.092904907874754 2.7397812832861987 12.716449897149072 0.7286907089677858 0.0017295670912160506 0.003173326539030903 0.34036721146913906 0.19707862819548583 0.12468748296704714 0.10058638003947956 0.014486145763317117 0.0803793552559925 0.02341034596075211
惟其 0.5174056942797011 0.24528089583284973 0.013320120332651486 0.006683810059993054 0.6079380847467653 98.9143784788596 77.2158188323641 3.174865488919581 16.774136827211258 0.6852586258220895 0.0038953442807339155 0.0044718437029185 0.3786500609661401 0.20574975754090938 0.136812841669187 0.08985410835499863 0.025239792516503986 0.07540756039240445 0.03212962311598182
